month,customer_id,tokens_in,tokens_out,api_calls,usage_revenue
2027-11,C0218,565909,906785,131,883.6164
2027-11,C0534,308852,256966,153,339.4908
2027-11,C0768,487407,661110,143,689.1102
2027-11,C0612,825479,392974,83,731.0717999999999
2027-11,C0790,448055,637145,5,651.12
2027-11,C0421,602938,280762,159,530.22
2027-11,C0597,268298,338312,176,363.966
2027-11,C1057,809837,424600,156,740.6621999999999
2027-11,C0388,332822,503585,144,501.8442
2027-11,C0045,793253,485494,86,767.2482
2027-11,C1211,610169,563300,40,704.0814
2027-11,C0494,482543,451879,66,560.6532
2027-11,C0887,794776,341606,121,681.8292
2027-11,C0627,699874,387172,137,652.2276
2027-11,C0873,564021,585011,75,689.4191999999999
2027-11,C0052,544750,319117,61,518.3202
2027-11,C1202,436951,485294,73,553.347
2027-11,C0640,128849,577317,80,423.69960000000003
2027-11,C1201,716669,406880,49,674.1293999999999
2027-11,C0678,512263,351643,107,518.3435999999999
2027-11,C1180,373086,610231,130,589.9902
2027-11,C0044,654489,201041,97,513.318
2027-11,C0521,483430,386243,208,521.8038
2027-11,C0032,802936,572214,160,825.09
2027-11,C0287,423751,343829,106,460.548
2027-11,C0511,254232,451482,79,423.4284
2027-11,C0221,626750,161824,221,473.14439999999996
2027-11,C0524,992009,464492,284,873.9005999999999
2027-11,C0839,767896,498913,76,760.0853999999999
2027-11,C1138,407126,382726,126,473.91119999999995
2027-11,C0472,694433,515613,162,726.0276
2027-11,C0556,938651,915898,122,1112.7294
2027-11,C0077,797250,562980,135,816.138
2027-11,C1192,493743,585868,135,647.7666
2027-11,C0692,298917,385212,103,410.4774
2027-11,C0723,351317,23745,101,225.0372
2027-11,C1182,1041758,438797,109,888.333
2027-11,C0481,757028,589436,23,807.8783999999999
2027-11,C0571,764490,578192,73,805.6092
2027-11,C0341,869212,677798,125,928.2059999999999
2027-11,C0795,416080,751178,135,700.3548
2027-11,C1116,633129,573887,113,724.2096
2027-11,C1144,842535,730756,117,943.9745999999999
2027-11,C0941,778294,626730,110,843.0143999999999
2027-11,C0064,492448,445300,252,562.6488
2027-11,C0497,612069,711846,23,794.3489999999999
2027-11,C0139,400233,232695,122,379.7568
2027-11,C0819,591249,494336,32,651.351
2027-11,C0950,641564,427227,140,641.2746
2027-11,C0066,354595,340070,104,416.799
2027-11,C0698,500462,331159,91,498.97259999999994
2027-11,C0886,513187,423127,164,561.7883999999999
2027-11,C1002,877256,393525,130,762.4685999999999
2027-11,C1020,621077,638895,103,755.9832
2027-11,C0944,724483,144880,91,521.6178
2027-11,C0714,600823,461486,118,637.3854
2027-11,C0708,467439,437831,123,543.1619999999999
2027-11,C0921,562953,315820,109,527.2638
2027-11,C1178,687196,349576,134,622.0631999999999
2027-11,C0975,675036,666745,132,805.0686
2027-11,C1168,285563,381471,156,400.2204
2027-11,C0476,314685,182899,114,298.55039999999997
2027-11,C0930,634002,475627,38,665.7774
2027-11,C0649,416925,394640,134,486.939
2027-11,C0738,811515,739481,90,930.5976
2027-11,C0432,26009,397613,21,254.1732
2027-11,C0522,1031745,126450,175,694.9169999999999
2027-11,C1128,178431,612763,61,474.71639999999996
2027-11,C0542,829106,643775,45,883.7286
2027-11,C0840,557788,481225,190,623.4078
2027-11,C0900,898597,433765,154,799.4172
2027-11,C0986,500061,305023,129,483.05039999999997
2027-11,C0772,411787,434967,70,508.0524
2027-11,C0501,170926,323977,138,296.9418
2027-11,C1006,735639,484723,134,732.2172
2027-11,C0552,545985,460332,55,603.7902
2027-11,C0971,519849,690777,159,726.3756
2027-11,C0999,235602,445602,172,408.72239999999994
2027-11,C0860,523438,547212,97,642.39
2027-11,C0111,0,701136,158,420.68159999999995
2027-11,C0247,329300,467575,144,478.125
2027-11,C0918,798287,539297,64,802.5504
2027-11,C0844,669791,630161,100,779.9712
2027-11,C0949,398000,112579,175,306.3474
2027-11,C0834,409678,408020,117,490.61879999999996
2027-11,C0093,683659,656265,24,803.9544
2027-11,C0802,691153,689079,150,828.1392
2027-11,C0713,892777,521612,0,848.6333999999999
2027-11,C0599,445777,342324,203,472.8606
2027-11,C1040,239955,277359,125,310.3884
2027-11,C0193,704073,601928,107,783.6006
2027-11,C1074,285257,183052,113,280.9854
2027-11,C0228,595883,226981,63,493.7184
2027-11,C0270,528259,617646,62,687.543
2027-11,C0574,227167,314101,113,324.7608
2027-11,C1186,617802,816953,51,860.8530000000001
2027-11,C1102,739563,105904,99,507.2802
2027-11,C0411,347478,648051,147,597.3174
2027-11,C0468,537933,753018,132,774.5706
2027-11,C1204,301948,452621,226,452.74139999999994
2027-11,C1120,471476,372022,97,506.0988
2027-11,C0803,690628,617714,110,785.0052000000001
2027-11,C0400,512312,208090,159,432.2412
2027-11,C0655,742394,481251,151,734.187
2027-11,C0202,545644,409549,219,573.1157999999999
2027-11,C0373,593654,683323,120,766.1862
2027-11,C0804,597208,142571,38,443.8674
2027-11,C0899,1073284,675535,175,1049.2913999999998
2027-11,C0243,672705,397372,45,642.0462
2027-11,C0063,688592,246129,199,560.8326
2027-11,C0457,682029,389527,158,642.9336
2027-11,C0985,834929,609708,176,866.7822
2027-11,C0869,931349,547791,131,887.484
2027-11,C1016,365288,337415,106,421.62179999999995
2027-11,C0337,399351,665698,95,639.0294
2027-11,C0364,775943,382165,111,694.8648
2027-11,C0779,481172,530357,92,606.9173999999999
2027-11,C1104,325999,589593,145,549.3552
2027-11,C0862,593270,190985,102,470.553
2027-11,C0915,592704,202616,111,477.192
2027-11,C0298,481772,26099,132,304.7226
2027-11,C1101,729701,379871,43,665.7431999999999
2027-11,C1205,890988,631179,144,913.3001999999999
2027-11,C0065,762599,608456,166,822.633
2027-11,C0744,662654,430173,101,655.6962
2027-11,C0395,455853,308167,169,458.412
2027-11,C0843,570297,570171,129,684.2808
2027-11,C0910,795095,465124,222,756.1314
2027-11,C0774,353097,306223,46,395.59200000000004
2027-11,C0226,556071,590311,0,687.8292
2027-11,C0460,779933,414094,141,716.4162
2027-11,C1000,619243,747622,219,820.119
2027-11,C1056,455599,982899,169,863.0988
2027-11,C0195,387138,650967,94,622.8629999999999
2027-11,C1179,642680,408908,126,630.9527999999999
2027-11,C1198,606976,562492,22,701.6808
2027-11,C0706,242925,674494,127,550.4513999999999
2027-11,C1171,691466,513497,48,722.9778
2027-11,C0387,506375,624383,142,678.4548
2027-11,C1011,456410,301934,140,455.00640000000004
2027-11,C0654,291045,310877,157,361.1532
2027-11,C1191,749224,434150,80,710.0244
2027-11,C0816,515537,210542,143,435.64739999999995
2027-11,C0798,696563,434516,134,678.6474
2027-11,C0715,275864,482762,222,455.1756
2027-11,C1162,444118,290682,151,440.87999999999994
2027-11,C0038,554304,515426,148,641.838
2027-11,C0096,664623,687625,104,811.3488
2027-11,C0806,392655,377870,135,462.31499999999994
2027-11,C1046,708427,459569,169,700.7976
2027-11,C0993,333935,462392,130,477.7962
2027-11,C1170,362752,631973,156,596.835
2027-11,C0567,372020,619361,176,594.8285999999999
2027-11,C0509,812114,751650,207,938.2583999999999
2027-11,C0981,396343,634699,99,618.6252
2027-11,C1094,515130,316976,152,499.2636
2027-11,C0639,548095,380374,175,557.0814
2027-11,C0668,656530,618065,127,764.757
2027-11,C0159,995021,281629,72,765.99
2027-11,C0308,702830,283880,105,592.026
2027-11,C0262,478627,722223,61,720.5099999999999
2027-11,C1078,647732,556423,89,722.4929999999999
2027-11,C1110,436111,427337,69,518.0688
2027-11,C0998,590718,996525,81,952.3457999999999
2027-11,C1042,634083,440610,3,644.8158
2027-11,C0705,685965,647982,104,800.3681999999999
2027-11,C1079,708605,106714,105,489.19139999999993
2027-11,C0562,402333,537624,136,563.9742
2027-11,C0510,677491,220460,125,538.7706
2027-11,C1111,514135,493245,170,604.428
2027-11,C0145,468909,213923,123,409.69919999999996
2027-11,C0615,614280,621344,105,741.3744
2027-11,C0879,482645,633923,163,669.9408
2027-11,C1153,491016,617038,128,664.8324
2027-11,C0227,740121,689102,125,857.5337999999999
2027-11,C1005,667778,627448,117,777.1356000000001
2027-11,C0694,505441,421565,184,556.2035999999999
2027-11,C0898,405257,769715,143,704.9832
2027-11,C0878,689182,648772,81,802.7724
2027-11,C1140,221201,22003,117,145.9224
2027-11,C0361,529570,701651,162,738.7325999999999
2027-11,C0863,646986,452821,101,659.8842
2027-11,C1026,311550,436635,69,448.91099999999994
2027-11,C0144,747909,788685,104,921.9564
2027-11,C1001,933626,454178,182,832.6824
2027-11,C0199,269079,482340,100,450.85139999999996
2027-11,C0118,451047,524741,91,585.4728
2027-11,C0960,616492,508251,132,674.8457999999999
2027-11,C1136,592549,458230,96,630.4674
2027-11,C0029,815338,728355,167,926.2158
2027-11,C0658,240367,536159,0,465.9155999999999
2027-11,C0620,493611,521214,39,608.895
2027-11,C0279,504642,265113,49,461.85299999999995
2027-11,C1114,368482,0,151,221.0892
2027-11,C0761,692721,842947,156,921.4007999999999
2027-11,C0047,369527,597963,133,580.494
2027-11,C0143,829377,747112,132,945.8933999999999
2027-11,C0229,368571,192196,130,336.46020000000004
2027-11,C0594,609822,537534,101,688.4136
2027-11,C0874,515605,543982,163,635.7522
2027-11,C0317,343110,704109,92,628.3314
2027-11,C0837,836372,671951,57,904.9938000000001
2027-11,C0965,542915,450884,83,596.2794
2027-11,C0355,153386,556182,102,425.7408
2027-11,C0276,608527,419287,173,616.6884
2027-11,C0132,475367,804854,153,768.1326
2027-11,C1018,718723,581759,153,780.2891999999999
2027-11,C0868,692821,586040,143,767.3166
2027-11,C0023,393647,653271,113,628.1507999999999
2027-11,C0463,686291,393642,74,647.9598
2027-11,C0512,581610,538053,161,671.7977999999999
2027-11,C0107,612319,528276,165,684.357
2027-11,C1209,511591,729203,42,744.4764
2027-11,C0016,546695,874109,95,852.4824
2027-11,C0469,671290,401021,90,643.3865999999999
2027-11,C1035,710191,344255,166,632.6675999999999
2027-11,C1053,427173,333449,68,456.37319999999994
2027-11,C0621,683327,63216,116,447.9258
2027-11,C0756,323519,501315,63,494.90039999999993
2027-11,C1166,691498,674451,183,819.5694
2027-11,C0479,625564,506748,118,679.3871999999999
2027-11,C1151,716902,526312,168,745.9283999999999
2027-11,C0968,491835,415528,41,544.4178
2027-11,C0474,589797,664307,120,752.4624
2027-11,C0253,695515,774331,108,881.9076
2027-11,C0956,712792,523182,112,741.5844
2027-11,C1036,539123,606825,157,687.5688
2027-11,C0035,776647,184823,115,576.882
2027-11,C1163,587599,193117,173,468.4296
2027-11,C0462,757789,720700,139,887.0934
2027-11,C0750,925667,468737,124,836.6424
2027-11,C0904,438613,414675,99,511.9728
2027-11,C1003,227416,459243,178,411.99539999999996
2027-11,C1009,606259,570603,91,706.1172
2027-11,C1022,668077,740098,87,844.905
2027-11,C0517,506737,598101,131,662.9028
2027-11,C0818,546078,984799,77,918.5261999999999
2027-11,C0766,287284,493526,185,468.48599999999993
2027-11,C0646,551532,442116,73,596.1888
2027-11,C0302,900067,451178,80,810.747
2027-11,C0342,732224,161933,174,536.4942
2027-11,C0375,553191,693033,182,747.7343999999999
2027-11,C0812,382913,601017,153,590.358
2027-11,C0914,774792,674295,25,869.4522
2027-11,C0650,370543,667027,109,622.5419999999999
2027-11,C0814,668503,627225,122,777.4368000000001
2027-11,C0483,560613,228641,104,473.5524
2027-11,C1089,893743,599246,104,895.7934
2027-11,C0657,582714,429856,111,607.542
2027-11,C0974,494840,562132,75,634.1831999999999
2027-11,C0082,469116,359275,113,497.03459999999995
2027-11,C0857,283792,373999,153,394.6746
2027-11,C0737,338518,381209,89,431.83619999999996
2027-11,C0295,592898,249184,166,505.2492
2027-11,C1152,930125,361994,152,775.2714
2027-11,C0959,502239,241153,166,446.03520000000003
2027-11,C0753,683110,272211,179,573.1926
2027-11,C0896,498679,290560,94,473.5434
2027-11,C0142,800061,542214,221,805.365
2027-11,C0632,523725,582629,90,663.8124
2027-11,C0707,503591,411138,159,548.8374
2027-11,C0902,463294,569133,110,619.4562
2027-11,C1161,410031,743184,91,691.929
2027-11,C1219,531828,257167,99,473.397
2027-11,C0957,518962,503797,93,613.6554
2027-11,C0690,701693,779552,0,888.747
2027-11,C1052,717097,361582,52,647.2074
2027-11,C0419,640614,931676,129,943.3739999999999
2027-11,C0219,1047140,385533,102,859.6038
2027-11,C1135,950724,194156,52,686.928
2027-11,C0751,486889,708165,128,717.0324
2027-11,C0272,332472,708740,116,624.7271999999999
2027-11,C0739,740052,537689,112,766.6446
2027-11,C0909,677888,588570,52,759.8748
2027-11,C1064,245333,1003783,79,749.4696
2027-11,C0729,491451,120906,130,367.4142
2027-11,C1030,629529,595638,181,735.1002
2027-11,C0867,730012,716006,93,867.6108
2027-11,C1105,641152,724310,75,819.2772
2027-11,C0601,456823,740559,107,718.4292
2027-11,C0609,435877,312230,141,448.8642
2027-11,C1045,424012,712647,80,681.9954
2027-11,C0442,397310,209152,84,363.87719999999996
2027-11,C0372,644027,296143,146,564.102
2027-11,C1117,549682,765663,89,789.207
2027-11,C0175,357104,677066,171,620.5020000000001
2027-11,C0800,681071,611774,48,775.707
2027-11,C0156,525082,435449,122,576.3186
2027-11,C0049,783533,427387,110,726.552
2027-11,C0121,1123680,848212,92,1183.1352
2027-11,C0709,622695,606999,69,737.8163999999999
2027-11,C1093,591043,833140,166,854.5097999999999
2027-11,C1188,420428,554272,74,584.82
2027-11,C0513,631677,273266,114,542.9658
2027-11,C0188,830190,524196,254,812.6315999999999
2027-11,C0206,756329,602380,132,815.2254
2027-11,C0099,629051,631326,58,756.2262
2027-11,C0684,1012745,592226,149,962.9825999999999
2027-11,C0810,645897,277907,86,554.2823999999999
2027-11,C1087,497865,394884,242,535.6494
2027-11,C0297,843196,259634,126,661.698
2027-11,C0498,567118,575806,119,685.7543999999999
2027-11,C0697,714437,328208,81,625.587
2027-11,C1100,643169,267577,9,546.4476
2027-11,C1075,511710,609773,131,672.8897999999999
2027-11,C0880,712801,868670,158,948.8825999999999
2027-11,C0036,753259,380786,126,680.427
2027-11,C0346,766052,799942,157,939.5963999999999
2027-11,C0732,444708,456146,204,540.5124
2027-11,C0307,1067424,340278,56,844.6211999999999
2027-11,C0852,301051,408722,78,425.8638
2027-11,C0858,693701,777004,100,882.4229999999999
2027-11,C0963,682626,306932,102,593.7348
2027-11,C0614,274682,745632,119,612.1884
2027-11,C0081,682148,184739,151,520.1321999999999
2027-11,C0001,581491,431935,99,608.0556
2027-11,C0379,721853,684549,146,843.8412
2027-11,C0385,935273,914605,89,1109.9268
2027-11,C0821,1077804,645565,198,1034.0213999999999
2027-11,C1200,958836,373187,52,799.2137999999999
2027-11,C0537,370987,668764,80,623.8506
2027-11,C0547,542557,568848,115,666.843
2027-11,C0378,618282,360473,100,587.2529999999999
2027-11,C0741,464865,746849,190,727.0283999999999
2027-11,C0399,725580,437896,44,698.0856
2027-11,C0018,204493,591254,110,477.44819999999993
2027-11,C1187,847542,417368,127,758.946
2027-11,C0452,359019,365804,59,434.8938
2027-11,C0177,544879,322571,92,520.47
2027-11,C0492,135741,688339,176,494.448
2027-11,C0667,702961,444594,159,688.533
2027-11,C0230,698298,494003,145,715.3806
2027-11,C0883,636243,616696,120,751.7634
2027-11,C1019,655893,293215,71,569.4648
2027-11,C1130,663834,533248,112,718.2492000000001
2027-11,C0013,304050,609744,51,548.2764
2027-11,C1073,485039,562906,57,628.7669999999999
2027-11,C1183,615666,215313,95,498.5874
2027-11,C0605,1096483,409990,110,903.8838
2027-11,C1039,611051,595405,130,723.8735999999999
2027-11,C1148,762105,597302,69,815.6442
2027-11,C0675,948079,698119,125,987.7188
2027-11,C0499,667699,496403,141,698.4612000000001
2027-11,C1167,682708,404619,118,652.3962
2027-11,C0764,1081666,738425,96,1092.0546
2027-11,C0925,574275,599501,149,704.2656000000001
2027-11,C0312,528454,479712,181,604.8996
2027-11,C1013,554408,700344,150,752.8512
2027-11,C1134,425988,443541,175,521.7174
2027-11,C0871,357868,610186,59,580.8324
2027-11,C0955,568885,432408,186,600.7758
2027-11,C1081,149316,652706,145,481.21320000000003
2027-11,C1203,306539,908950,151,729.2934
2027-11,C1069,828212,357762,119,711.5844
2027-11,C0544,523993,550582,173,644.745
2027-11,C0424,554400,599654,40,692.4324
2027-11,C0866,417646,683211,108,660.5142
2027-11,C0591,180986,755455,126,561.8646
2027-11,C1121,682418,791815,160,884.5397999999999
2027-11,C1158,561154,612334,84,704.0928
2027-11,C0680,739085,621114,69,816.1194
2027-11,C1037,788460,513753,62,781.3277999999999
2027-11,C0240,790410,624453,95,848.9178
2027-11,C0532,708078,882370,156,954.2688
2027-11,C0151,500729,456846,52,574.545
2027-11,C0376,867794,562110,64,857.9424
2027-11,C1132,605164,618542,96,734.2235999999999
2027-11,C0108,768080,551521,184,791.7606000000001
2027-11,C0778,372142,568043,161,564.111
2027-11,C0148,451266,426786,122,526.8312
2027-11,C0338,476192,473384,133,569.7456
2027-11,C1194,689074,341557,50,618.3786
2027-11,C0952,381782,331201,127,427.78979999999996
2027-11,C0167,630749,676487,76,784.3416000000001
2027-11,C0699,602632,535564,113,682.9175999999999
2027-11,C0934,576284,455493,90,619.0662
2027-11,C0762,453941,506609,74,576.3299999999999
2027-11,C0990,929945,206419,133,681.8184
2027-11,C0617,580925,341673,88,553.5587999999999
2027-11,C0354,636186,470023,121,663.7254
2027-11,C0369,655901,528419,139,710.592
2027-11,C0358,822819,375588,123,719.0441999999999
2027-11,C0309,524672,596670,89,672.8052
2027-11,C0310,36547,660820,172,418.42019999999997
2027-11,C0922,919102,624114,103,925.9295999999999
2027-11,C1061,897579,418935,40,789.9083999999999
2027-11,C1145,903171,328437,193,738.9648
2027-11,C0124,919039,442432,126,816.8826
2027-11,C0853,573652,497354,85,642.6036
2027-11,C0087,672595,594518,79,760.2678
2027-11,C1172,320211,284161,147,362.62319999999994
2027-11,C1092,531572,621622,114,691.9164
2027-11,C1070,340404,402155,105,445.5354
2027-11,C0461,774669,672244,29,868.1478
2027-11,C0850,405785,528355,100,560.4839999999999
2027-11,C1021,531971,786552,92,791.1138
2027-11,C0582,804559,544587,69,809.4875999999999
2027-11,C1164,371229,502701,18,524.358
2027-11,C0771,593608,439497,110,619.8629999999999
2027-11,C1080,747381,508789,197,753.702
2027-11,C0770,546565,516361,223,637.7556
2027-11,C0344,547795,194838,34,445.57980000000003
2027-11,C0407,604204,244692,111,509.33759999999995
2027-11,C0169,424173,223723,161,388.7376
2027-11,C0611,290150,400534,175,414.4104
2027-11,C0050,436856,773570,166,726.2556
2027-11,C0579,274949,479364,87,452.58779999999996
2027-11,C1207,684576,192327,121,526.1418
2027-11,C0653,232651,191032,145,254.20979999999997
2027-11,C0170,611071,343612,136,572.8098
2027-11,C0162,617416,532766,187,690.1092
2027-11,C0726,189299,388650,139,346.76939999999996
2027-11,C0383,641026,639692,87,768.4308
2027-11,C0283,593676,194768,107,473.06639999999993
2027-11,C1083,917601,568940,138,891.9245999999999
2027-11,C0718,607838,617206,18,735.0264000000001
2027-11,C1125,315373,489275,111,482.7888
2027-11,C0293,890307,489749,103,828.0336
2027-11,C0691,352891,458461,68,486.8112
2027-11,C0225,628844,192221,28,492.639
2027-11,C0991,648114,500018,151,688.8792
2027-11,C1023,563884,597977,157,697.1166000000001
2027-11,C0669,423012,498704,84,553.0296
2027-11,C1217,383632,468745,222,511.42619999999994
2027-11,C0660,821639,570787,123,835.4555999999999
2027-11,C0954,517186,370898,100,532.8503999999999
2027-11,C0422,730532,441549,105,703.2485999999999
2027-11,C0259,586576,292222,132,527.2787999999999
2027-11,C0808,926132,680068,126,963.72
2027-11,C1091,594181,626117,117,732.1788
2027-11,C0428,622234,779270,87,840.9024
2027-11,C0316,598054,602857,149,720.5466
2027-11,C0742,396552,697110,141,656.1972
2027-11,C0368,855689,733877,147,953.7396
2027-11,C1106,765505,372917,186,683.0532
2027-11,C0021,615096,419326,292,620.6532
2027-11,C0443,621247,540479,109,697.0356
2027-11,C0647,151818,371336,127,313.8924
2027-11,C0784,896507,593470,113,893.9862
2027-11,C0951,971123,606915,97,946.8227999999999
2027-11,C1028,896043,454505,123,810.3288
2027-11,C0194,781025,440650,147,733.005
2027-11,C0434,278124,479322,126,454.4676
2027-11,C1024,486839,742967,137,737.8836
2027-11,C0933,714929,660777,99,825.4236
2027-11,C0258,566801,403633,113,582.2604
2027-11,C0210,672320,608659,181,768.5874
2027-11,C0114,778445,469611,185,748.8336
2027-11,C0558,496032,483144,40,587.5056
2027-11,C1027,662522,546404,161,725.3556
2027-11,C0137,119084,561303,128,408.2322
2027-11,C0321,538237,416363,228,572.76
2027-11,C0749,610703,742537,107,811.944
2027-11,C0890,315864,726677,86,625.5246
2027-11,C1189,300044,24624,143,194.8008
2027-11,C1196,303052,540089,156,505.8846
2027-11,C1139,549294,464507,152,608.2806
2027-11,C0589,538821,258709,47,478.518
2027-11,C0912,829596,569187,135,839.2697999999999
2027-11,C0782,777457,526423,117,782.3280000000001
2027-11,C0255,519870,318481,196,503.01059999999995
2027-11,C0503,238806,505490,141,446.5776
2027-11,C0822,955892,769169,73,1035.0366
2027-11,C0977,536356,400382,141,562.0428
2027-11,C1220,641574,612337,49,752.3466
2027-11,C0076,502040,140040,191,385.248
2027-11,C0097,695012,569400,91,758.6472
2027-11,C1055,801583,492633,118,776.5296
2027-11,C0392,847820,490573,125,803.0358
2027-11,C0306,477117,552167,118,617.5704000000001
2027-11,C0328,725463,386728,116,667.3146
2027-11,C1173,861184,459974,153,792.6947999999999
2027-11,C0357,524432,729068,122,752.1
2027-11,C0416,282516,516135,142,479.19059999999996
2027-11,C1007,238534,530319,146,461.31179999999995
2027-11,C0631,435832,461516,142,538.4087999999999
2027-11,C0980,629750,398410,253,616.8960000000001
2027-11,C0466,650515,484971,110,681.2916
2027-11,C0893,729797,719848,84,869.7869999999999
2027-11,C0136,545228,339265,146,530.6958
2027-11,C0455,571908,533881,96,663.4734
2027-11,C0972,654293,864716,34,911.4054
2027-11,C0811,364725,487174,167,511.13939999999997
2027-11,C0838,556450,379075,99,561.3149999999999
2027-11,C1060,824059,406414,129,738.2837999999999
2027-11,C0160,693661,582422,2,765.6498
2027-11,C1015,921407,881231,81,1081.5828
2027-11,C0326,697916,244887,108,565.6818
2027-11,C0585,862988,518024,104,828.6071999999999
2027-11,C0619,544733,209334,125,452.4402
2027-11,C0025,631082,750319,83,828.8406
2027-11,C0155,330341,674395,57,602.8416
2027-11,C0842,436579,764362,105,720.5646
2027-11,C0320,920565,730776,76,990.8045999999999
2027-11,C1131,534865,779793,133,788.7947999999999
2027-11,C0994,695985,202118,122,538.8617999999999
2027-11,C1065,731233,434425,153,699.3947999999999
2027-11,C1133,646832,456716,82,662.1288
2027-11,C0246,478944,577679,107,633.9738
2027-11,C0444,891472,599210,41,894.4091999999999
2027-11,C1127,906805,817989,118,1034.8764
2027-11,C0539,569758,266183,60,501.5646
2027-11,C0048,788339,311970,63,660.1854
2027-11,C0931,825090,709854,113,920.9663999999999
2027-11,C0716,456539,405655,150,517.3163999999999
2027-11,C0189,884427,553577,135,862.8023999999999
2027-11,C0305,795061,653924,95,869.391
2027-11,C0324,798413,325866,162,674.5674
2027-11,C1215,897585,374829,231,763.4484
2027-11,C0514,366613,428303,174,476.94960000000003
2027-11,C0861,327309,323404,207,390.4278
2027-11,C0138,290328,669470,146,575.8788
2027-11,C0495,586039,895334,49,888.8238
2027-11,C0781,510104,810774,12,792.5268
2027-11,C0919,652902,595870,73,749.2632
2027-11,C0415,729394,66959,128,477.81179999999995
2027-11,C1175,820219,416861,53,742.2479999999999
2027-11,C0550,505375,555841,83,636.7295999999999
2027-11,C0831,378903,536208,113,549.0666
2027-11,C1124,825744,419829,140,747.3438
2027-11,C1119,337854,367041,89,422.93699999999995
2027-11,C0607,903526,318533,156,733.2353999999999
2027-11,C1108,625084,565509,166,714.3558
2027-11,C0053,548860,763636,147,787.4976
2027-11,C0393,586360,453700,150,624.036
2027-11,C0543,434623,715527,132,690.09
2027-11,C0841,583253,667954,110,750.7242
2027-11,C0531,688263,360181,186,629.0663999999999
2027-11,C0884,717945,366479,58,650.6544
2027-11,C0041,749970,445559,88,717.3174
2027-11,C0095,645452,274293,12,551.847
2027-11,C0916,310205,377354,127,412.5354
2027-11,C0688,404184,528746,152,559.7579999999999
2027-11,C0920,455208,788980,125,746.5128000000001
2027-11,C1195,657168,784472,68,864.984
2027-11,C0870,782675,415923,82,719.1587999999999
2027-11,C1038,773525,458461,184,739.1916
2027-11,C0936,193024,655141,0,508.89899999999994
2027-11,C0037,929598,657011,220,951.9653999999999
2027-11,C0192,450796,758317,81,725.4678
2027-11,C0130,618894,343587,160,577.4886
2027-11,C0299,737096,532231,100,761.5962
2027-11,C0638,436897,545525,201,589.4532
2027-11,C0533,720056,880760,113,960.4896
2027-11,C1174,261764,783056,54,626.8919999999999
2027-11,C0961,879986,731765,116,967.0505999999999
2027-11,C0367,413927,787770,111,721.0181999999999
2027-11,C0995,1016429,577734,186,956.4978
2027-11,C0078,643044,329634,189,583.6068
2027-11,C1082,781574,647271,11,857.307
2027-11,C1210,798480,481177,145,767.7941999999999
2027-11,C0493,762906,611309,111,824.5289999999999
2027-11,C0526,726257,546881,170,763.8828
2027-11,C0989,701603,432827,117,680.658
2027-11,C0062,836329,267448,159,662.2662
2027-11,C0164,589483,367010,97,573.8958
2027-11,C0245,338624,418297,86,454.1526
2027-11,C0110,847557,494100,84,804.9942
2027-11,C0480,724182,538089,100,757.3625999999999
2027-11,C1208,612439,631527,209,746.3795999999999
2027-11,C0256,585369,734866,105,792.141
2027-11,C0487,521510,664863,198,711.8238
2027-11,C0271,489971,553832,110,626.2818000000001
2027-11,C0945,403449,540954,196,566.6418
2027-11,C1090,722297,800590,49,913.7321999999999
2027-11,C1095,425019,599268,164,614.5722
2027-11,C1103,542532,407889,112,570.2526
2027-11,C0587,985765,674469,141,996.1403999999999
2027-11,C0608,793461,829203,124,973.5984
2027-11,C0004,691558,276360,116,580.7508
2027-11,C0982,215104,649698,119,518.8812
2027-11,C0700,612824,595986,174,725.286
2027-11,C0644,575650,607713,89,710.0178
2027-11,C0233,725055,616068,34,804.6738
2027-11,C0491,745485,422613,101,700.8588
2027-11,C0979,679442,462586,72,685.2168
2027-11,C0200,672595,514031,34,711.9756
2027-11,C0482,27530,577052,90,362.7492
2027-11,C0663,557842,542059,87,659.9406
2027-11,C0504,673090,567732,120,744.4931999999999
2027-11,C0523,494090,382801,75,526.1346
2027-11,C0629,684599,670033,80,812.7792000000001
2027-11,C0792,486065,407500,125,536.139
2027-11,C0826,448684,684128,70,679.6872
2027-11,C0418,666578,850059,60,909.9821999999999
2027-11,C0674,668388,219765,100,532.8918
2027-11,C0017,405346,583593,46,593.3634
2027-11,C0075,577277,561998,195,683.565
2027-11,C0165,318708,346895,80,399.36179999999996
2027-11,C0618,719094,734910,53,872.4024
2027-11,C0244,458444,521376,178,587.892
2027-11,C0626,889783,530125,115,851.9447999999999
2027-11,C0877,711104,571330,242,769.4603999999999
2027-11,C0832,848871,374561,133,734.0592
2027-11,C0319,518010,689006,70,724.2096
2027-11,C0026,584648,530305,95,668.9717999999999
2027-11,C0515,604170,544616,138,689.2716
2027-11,C0828,418100,563203,182,588.7818
2027-11,C0349,923815,591163,159,908.9868
2027-11,C0362,490100,747232,129,742.3992000000001
2027-11,C0659,660508,345805,81,603.7878
2027-11,C0391,582343,511518,42,656.3166
2027-11,C1146,397314,759067,157,693.8286
2027-11,C0897,608477,465007,42,644.0903999999999
2027-11,C1004,583928,772041,133,813.5814
2027-11,C1047,676730,725383,55,841.2678
2027-11,C1190,644209,383380,124,616.5533999999999
2027-11,C1212,1250232,235149,82,891.2286
2027-11,C0051,877390,257679,193,681.0414
2027-11,C1043,406390,433921,24,504.1866
